id,source,source_url,ui_link,title,summary,solicitation_number,organization_name,organization_code,full_parent_path_name,base_type,type,posted_date,response_date,jurisdiction,state,naics,psc,set_aside,place_of_performance,budget_low,budget_high,additional_info_link,description_url,resource_links,url_pdf,description_text
7caaacb67fbf41f58f51a65c5882b1d0,sam,https://sam.gov/workspace/contract/opp/7caaacb67fbf41f58f51a65c5882b1d0/view,https://sam.gov/workspace/contract/opp/7caaacb67fbf41f58f51a65c5882b1d0/view,Specialized Activities for Test and Evaluation Requirement Needs (SATERN),,RWP-SATERN-2026-01,FA9101  AEDC PKP   PROCRMNT BR,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE TEST CENTER.FA9101  AEDC PKP   PROCRMNT BR,Sources Sought,Sources Sought,2026-03-27,2026-04-13T12:00:00-05:00,,TN,541330,,,TN,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7caaacb67fbf41f58f51a65c5882b1d0,,,
7c0a1c6d68a4404381cea847a9da1bb2,sam,https://sam.gov/workspace/contract/opp/7c0a1c6d68a4404381cea847a9da1bb2/view,https://sam.gov/workspace/contract/opp/7c0a1c6d68a4404381cea847a9da1bb2/view,INSULATION FIRE,,N0040626Q0043,NAVSUP FLT LOG CTR PUGET SOUND,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,Solicitation,Solicitation,2026-03-27,2026-04-05T03:00:00-07:00,,,314999,5640,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7c0a1c6d68a4404381cea847a9da1bb2,,,
7bcbef238c3e448eb15b406120148ba8,sam,https://sam.gov/workspace/contract/opp/7bcbef238c3e448eb15b406120148ba8/view,https://sam.gov/workspace/contract/opp/7bcbef238c3e448eb15b406120148ba8/view,"J041--OR Booster Chiller Installation  -W/WD, BOnly POP 4/16/2026 - 10/31/2026",,36C26226Q0546,262-NETWORK CONTRACT OFFICE 22 (36C262),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.262-NETWORK CONTRACT OFFICE 22 (36C262)",Solicitation,Solicitation,2026-03-27,2026-03-31T16:00:00-06:00,,,238220,J041,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7bcbef238c3e448eb15b406120148ba8,,,
7bb3deaf980d432eaf4cdd732b77ce75,sam,https://sam.gov/workspace/contract/opp/7bb3deaf980d432eaf4cdd732b77ce75/view,https://sam.gov/workspace/contract/opp/7bb3deaf980d432eaf4cdd732b77ce75/view,BLDG 722 Electrical Installation - April 2026,,W911RX26QA024,W6QM MICC-FT RILEY,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.MISSION INSTALLATION CONTRACTING COMMAND.418TH CSB.W6QM MICC-FT RILEY,Solicitation,Solicitation,2026-03-27,2026-04-06T16:00:00-05:00,,KS,238210,N059,SBA,KS,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7bb3deaf980d432eaf4cdd732b77ce75,,,
7ba887ee4f30430aa8ea52c48095d8cc,sam,https://sam.gov/workspace/contract/opp/7ba887ee4f30430aa8ea52c48095d8cc/view,https://sam.gov/workspace/contract/opp/7ba887ee4f30430aa8ea52c48095d8cc/view,"Contract Delivery Service (CDS) HCR 956F9 SLOUGHHOUSE, CA - H001, CA",,801-688-26,SUPPLIES MATERIAL MGMT,,POSTAL SERVICE.POSTAL SERVICE.SUPPLIES MATERIAL MGMT,Solicitation,Solicitation,2026-03-27,2026-04-09T10:00:00-06:00,,CA,491110,V119,,CA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7ba887ee4f30430aa8ea52c48095d8cc,,,
7b2cb40ff6d449e1ba2e34d35fab026c,sam,https://sam.gov/workspace/contract/opp/7b2cb40ff6d449e1ba2e34d35fab026c/view,https://sam.gov/workspace/contract/opp/7b2cb40ff6d449e1ba2e34d35fab026c/view,"VALVE,GLOBE",,N0010426QZA06,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-23T16:30:00-04:00,,,332919,4820,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7b2cb40ff6d449e1ba2e34d35fab026c,,,
7ae1b92944cf4ea6bed0c56a4a65e20b,sam,https://sam.gov/workspace/contract/opp/7ae1b92944cf4ea6bed0c56a4a65e20b/view,https://sam.gov/workspace/contract/opp/7ae1b92944cf4ea6bed0c56a4a65e20b/view,"SF 330 Request for Large A&E Services, Ellsworth AFB, SD",,FA469026RA-E,FA4690  28 CONS PKC,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE GLOBAL STRIKE COMMAND.FA4690  28 CONS PKC,Presolicitation,Presolicitation,2026-03-27,2026-05-04T13:00:00-06:00,,SD,541330,C219,NONE,SD,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7ae1b92944cf4ea6bed0c56a4a65e20b,,,
7ae1a5330d2d4ae49a314beeaa5eb788,sam,https://sam.gov/workspace/contract/opp/7ae1a5330d2d4ae49a314beeaa5eb788/view,https://sam.gov/workspace/contract/opp/7ae1a5330d2d4ae49a314beeaa5eb788/view,"New ABA compliant exterior elevator at the Bilateral CMR - U.S. Embassy Vienna, Austria",,19GE5026R0042,ACQUISITIONS - RPSO FRANKFURT,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - RPSO FRANKFURT",Presolicitation,Presolicitation,2026-03-27,2026-04-13T12:00:00+02:00,,,236220,Z2AA,NONE,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7ae1a5330d2d4ae49a314beeaa5eb788,,,
7a4ed68567f3445cb00364829f4d45d4,sam,https://sam.gov/workspace/contract/opp/7a4ed68567f3445cb00364829f4d45d4/view,https://sam.gov/workspace/contract/opp/7a4ed68567f3445cb00364829f4d45d4/view,"PROJECT TITLE: GAS ALLEY MODERNIZATION PROJECT AT FORT DRUM, NY",,W912DS26BA006,W2SD ENDIST NEW YORK,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTH ATLANTIC.ENDIST NEW YORK.W2SD ENDIST NEW YORK,Solicitation,Solicitation,2026-03-27,2026-03-31T14:00:00-04:00,,NY,237310,Y1LB,NONE,NY,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7a4ed68567f3445cb00364829f4d45d4,,,
7a02ac53fd5e4eb680b73ad66c05a4d0,sam,https://sam.gov/workspace/contract/opp/7a02ac53fd5e4eb680b73ad66c05a4d0/view,https://sam.gov/workspace/contract/opp/7a02ac53fd5e4eb680b73ad66c05a4d0/view,1377 - 1377-01-063-3168; MF08; Impulse Cartridge; Source Control Drawing: 5184825,,N0010426QK058,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Sources Sought,Solicitation,2026-03-27,2026-05-29T14:00:00-04:00,,,325920,1377,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7a02ac53fd5e4eb680b73ad66c05a4d0,,,
798cff8f823e43d69e938697a9b9d13c,sam,https://sam.gov/workspace/contract/opp/798cff8f823e43d69e938697a9b9d13c/view,https://sam.gov/workspace/contract/opp/798cff8f823e43d69e938697a9b9d13c/view,"Z2DA--673-20-107 EHRM Infrastructure Upgrades Construction  Tampa, FL",,36C77625R0092-RFP,PCAC (36C776),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.PCAC (36C776)",Solicitation,Solicitation,2026-03-27,2026-04-08T13:00:00-04:00,,FL,236220,Z2DA,SDVOSBC,FL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=798cff8f823e43d69e938697a9b9d13c,,,
79469b9365de487aa8a4a12011864de1,sam,https://sam.gov/workspace/contract/opp/79469b9365de487aa8a4a12011864de1/view,https://sam.gov/workspace/contract/opp/79469b9365de487aa8a4a12011864de1/view,Q522--Radiology and Nuclear Medicine Physician Services,,36C24926Q0174,249-NETWORK CONTRACT OFFICE 9 (36C249),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.249-NETWORK CONTRACT OFFICE 9 (36C249)",Sources Sought,Solicitation,2026-03-27,2026-04-14T13:00:00-05:00,,,621111,Q522,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=79469b9365de487aa8a4a12011864de1,,,
7940c87462ac43faa4afca7cf3a58585,sam,https://sam.gov/workspace/contract/opp/7940c87462ac43faa4afca7cf3a58585/view,https://sam.gov/workspace/contract/opp/7940c87462ac43faa4afca7cf3a58585/view,Trapper Creek Food Service Water Heater Replacement,,12441926Q0023,USDA FOREST SERVICE-SPOC EAST,,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA FOREST SERVICE-SPOC EAST",Solicitation,Solicitation,2026-03-27,2026-03-31T12:00:00-04:00,,MT,238220,4520,SBA,MT,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7940c87462ac43faa4afca7cf3a58585,,,
77f668321c67427bbc378c6376ca7683,sam,https://sam.gov/workspace/contract/opp/77f668321c67427bbc378c6376ca7683/view,https://sam.gov/workspace/contract/opp/77f668321c67427bbc378c6376ca7683/view,3210--Wood Working Tools  SB Set Aside,,36C10D26Q0038,VETERANS BENEFITS ADMIN (36C10D),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.VETERANS BENEFITS ADMIN (36C10D)",Solicitation,Solicitation,2026-03-27,2026-04-10T13:00:00-04:00,,,332216,3210,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=77f668321c67427bbc378c6376ca7683,,,
77bde174ec134af7a998021a334f11c8,sam,https://sam.gov/workspace/contract/opp/77bde174ec134af7a998021a334f11c8/view,https://sam.gov/workspace/contract/opp/77bde174ec134af7a998021a334f11c8/view,17--HOIST CYLINDER ASSY,,N0010426RYA7J,NAVSUP WEAPON SYSTEMS SUPPORT MECH,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS MECHANICSBURG.NAVSUP WEAPON SYSTEMS SUPPORT MECH,Solicitation,Solicitation,2026-03-27,2026-04-27T14:00:00-04:00,,,336413,1730,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=77bde174ec134af7a998021a334f11c8,,,
777c87d59f274316ba634273cd6659d7,sam,https://sam.gov/workspace/contract/opp/777c87d59f274316ba634273cd6659d7/view,https://sam.gov/workspace/contract/opp/777c87d59f274316ba634273cd6659d7/view,"CMR Underground Tunnels, Rome, Italy",,191T7026Q0019,US EMBASSY ROME,,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY ROME",Presolicitation,Presolicitation,2026-03-27,,,IT-RM,236220,Z2AA,,IT-RM,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=777c87d59f274316ba634273cd6659d7,,,
76f9221d579f4b6b81c00c50755b053e,sam,https://sam.gov/workspace/contract/opp/76f9221d579f4b6b81c00c50755b053e/view,https://sam.gov/workspace/contract/opp/76f9221d579f4b6b81c00c50755b053e/view,3438--VRE Welding Tools Milwaukee  SB Set-aside,,36C10D26Q0052,VETERANS BENEFITS ADMIN (36C10D),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.VETERANS BENEFITS ADMIN (36C10D)",Presolicitation,Solicitation,2026-03-27,2026-04-13T16:00:00-04:00,,,333992,3438,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=76f9221d579f4b6b81c00c50755b053e,,,
76cbcaeca976414eb1464c374e043d68,sam,https://sam.gov/workspace/contract/opp/76cbcaeca976414eb1464c374e043d68/view,https://sam.gov/workspace/contract/opp/76cbcaeca976414eb1464c374e043d68/view,SAF/CDM Commercial Solutions Opening and Specific Calls,,FA7146-21-S-C-0001,FA7146  SAF OC PK,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.FA7146  SAF OC PK,Solicitation,Solicitation,2026-03-27,2026-09-30T23:59:00-04:00,,,541990,AC32,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=76cbcaeca976414eb1464c374e043d68,,,
760c0d9bd41142359fb187c47eb65a93,sam,https://sam.gov/workspace/contract/opp/760c0d9bd41142359fb187c47eb65a93/view,https://sam.gov/workspace/contract/opp/760c0d9bd41142359fb187c47eb65a93/view,KC-130 NP2000 Assorted PSE,,N68335-26-RFI-1049,NAVAIR WARFARE CTR AIRCRAFT DIV,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR NAWC AD.NAVAIR WARFARE CTR AIRCRAFT DIV,Sources Sought,Sources Sought,2026-03-27,2026-04-01T16:00:00-04:00,,NJ,333924,1730,NONE,NJ,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=760c0d9bd41142359fb187c47eb65a93,,,
744a306afd814492ba3c73a818ebf414,sam,https://sam.gov/workspace/contract/opp/744a306afd814492ba3c73a818ebf414/view,https://sam.gov/workspace/contract/opp/744a306afd814492ba3c73a818ebf414/view,J071--RFI_Upholstery Furniture,,36C24826Q0507,248-NETWORK CONTRACT OFFICE 8 (36C248),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",Sources Sought,Sources Sought,2026-03-27,2026-04-10T11:00:00-04:00,,FL,811420,J071,,FL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=744a306afd814492ba3c73a818ebf414,,,
74200f569e144354b43f389e8d5b8d30,sam,https://sam.gov/workspace/contract/opp/74200f569e144354b43f389e8d5b8d30/view,https://sam.gov/workspace/contract/opp/74200f569e144354b43f389e8d5b8d30/view,"J035--Elevator Upgrade NRM Construction Project 556-24-115  James A. Lovell Federal Health Care Center, North Chicago,  IL 60064",,36C77626R0048,PCAC (36C776),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.PCAC (36C776)",Solicitation,Solicitation,2026-03-27,2026-04-21T14:00:00-04:00,,,238290,J035,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=74200f569e144354b43f389e8d5b8d30,,,
716a3368374f4a6e91e81760a593e307,sam,https://sam.gov/workspace/contract/opp/716a3368374f4a6e91e81760a593e307/view,https://sam.gov/workspace/contract/opp/716a3368374f4a6e91e81760a593e307/view,6973GH-26-R-00070 Flight Program Pilot Training Services 14CFR Part 141 Pilot School,,6973GH-26-R-00070,6973GH FRANCHISE ACQUISITION SVCS,,"TRANSPORTATION, DEPARTMENT OF.FEDERAL AVIATION ADMINISTRATION.6973GH FRANCHISE ACQUISITION SVCS",Solicitation,Solicitation,2026-03-27,2026-04-08T17:00:00-05:00,,OK,611512,U099,,OK,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=716a3368374f4a6e91e81760a593e307,,,
704503b4bc2f49febc15fec5319e125c,sam,https://sam.gov/workspace/contract/opp/704503b4bc2f49febc15fec5319e125c/view,https://sam.gov/workspace/contract/opp/704503b4bc2f49febc15fec5319e125c/view,Savannah ANG Tank Repairs,,W9128F26RA090,W071 ENDIST OMAHA,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST OMAHA.W071 ENDIST OMAHA,Sources Sought,Sources Sought,2026-03-27,2026-04-24T14:00:00-05:00,,,237120,Y1NA,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=704503b4bc2f49febc15fec5319e125c,,,
701d926f5a1943d09a04ca5c0be70d2f,sam,https://sam.gov/workspace/contract/opp/701d926f5a1943d09a04ca5c0be70d2f/view,https://sam.gov/workspace/contract/opp/701d926f5a1943d09a04ca5c0be70d2f/view,A--Pre-Solicitation Notice,,75N94026R00005,NATIONAL INSTITUTES OF HEALTH NICHD,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH NICHD",Presolicitation,Presolicitation,2026-03-27,,,,541715,AN12,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=701d926f5a1943d09a04ca5c0be70d2f,,,
7000b16cfdc94cf8a64beff3e4ce0199,sam,https://sam.gov/workspace/contract/opp/7000b16cfdc94cf8a64beff3e4ce0199/view,https://sam.gov/workspace/contract/opp/7000b16cfdc94cf8a64beff3e4ce0199/view,"49--LAU ADAPTER ASSY, IN REPAIR/MODIFICATION OF",,N0038326QPB24,NAVSUP WEAPON SYSTEMS SUPPORT,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,Presolicitation,Presolicitation,2026-03-27,2026-04-27T00:00:00-04:00,,,,4920,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7000b16cfdc94cf8a64beff3e4ce0199,,,
6fd387c199a64affbe448567937706b0,sam,https://sam.gov/workspace/contract/opp/6fd387c199a64affbe448567937706b0/view,https://sam.gov/workspace/contract/opp/6fd387c199a64affbe448567937706b0/view,Request for Quote (RFQ): 474164-Two (2) Custom-Engineered 1000 W Electric Heaters,,474164,BROOKHAVEN NATL LAB -DOE CONTRACTOR,,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.BROOKHAVEN NATL LAB -DOE CONTRACTOR",Solicitation,Solicitation,2026-03-27,2026-04-03T17:00:00-04:00,,NY,333414,4520,NONE,NY,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6fd387c199a64affbe448567937706b0,,,
6f9702469d4b47f59f7fca82e64898e7,sam,https://sam.gov/workspace/contract/opp/6f9702469d4b47f59f7fca82e64898e7/view,https://sam.gov/workspace/contract/opp/6f9702469d4b47f59f7fca82e64898e7/view,RH - Base Course - AVON Park,,F2FT146084A001,FA4814 6 CONS PK,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR MOBILITY COMMAND.FA4814 6 CONS PK,Sources Sought,Sources Sought,2026-03-27,2026-04-10T10:00:00-04:00,,FL,324121,5610,NONE,FL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6f9702469d4b47f59f7fca82e64898e7,,,
6f349ab601d04c03b026407c2989cf0e,sam,https://sam.gov/workspace/contract/opp/6f349ab601d04c03b026407c2989cf0e/view,https://sam.gov/workspace/contract/opp/6f349ab601d04c03b026407c2989cf0e/view,"VPN Ethernet Transport Services - Marion VA MC, Marion, IL",,36C25526Q0202,255-NETWORK CONTRACT OFFICE 15 (36C255),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.255-NETWORK CONTRACT OFFICE 15 (36C255)",Solicitation,Solicitation,2026-03-27,2026-04-10T10:00:00-05:00,,IL,541519,DG10,SDVOSBC,IL,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6f349ab601d04c03b026407c2989cf0e,,,
6f2316503a7947209336478d22458c97,sam,https://sam.gov/workspace/contract/opp/6f2316503a7947209336478d22458c97/view,https://sam.gov/workspace/contract/opp/6f2316503a7947209336478d22458c97/view,"RFI - 50MB, 300Mb, 500MB and 1GB commercial internet service - Europe",,HC102126RFI104,DISA/DITCO EUROPE,,DEPT OF DEFENSE.DEFENSE INFORMATION SYSTEMS AGENCY (DISA).DISA/DITCO EUROPE,Sources Sought,Sources Sought,2026-03-27,2026-04-27T10:00:00+02:00,,,517111,DG11,NONE,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6f2316503a7947209336478d22458c97,,,
6ef3018b95d84603b897a0bb84e36577,sam,https://sam.gov/workspace/contract/opp/6ef3018b95d84603b897a0bb84e36577/view,https://sam.gov/workspace/contract/opp/6ef3018b95d84603b897a0bb84e36577/view,Wood Packaging Components,,W519TC-26-Q-A101,W6QK ACC-RI,,DEPT OF DEFENSE.DEPT OF THE ARMY.AMC.ACC.ACC-CTRS.ACC RI.W6QK ACC-RI,Sources Sought,Solicitation,2026-03-27,2026-04-10T10:00:00-05:00,,AR,321920,5510,SBA,AR,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6ef3018b95d84603b897a0bb84e36577,,,
6edb32d7d64241409d71c15f259cd415,sam,https://sam.gov/workspace/contract/opp/6edb32d7d64241409d71c15f259cd415/view,https://sam.gov/workspace/contract/opp/6edb32d7d64241409d71c15f259cd415/view,"SPE4A6-26-R-X689, NSN 4010-01-571-4013, WIRE ROPE ASSEMBLY",,SPE4A6-26-R-X689,DLA AVIATION,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA AVIATION.DLA AV RICHMOND.DLA AVIATION,Sources Sought,Sources Sought,2026-03-27,2026-04-01T15:00:00-04:00,,,332618,1680,SBA,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6edb32d7d64241409d71c15f259cd415,,,
6d499b41f1594fc0a0a30f7163162865,sam,https://sam.gov/workspace/contract/opp/6d499b41f1594fc0a0a30f7163162865/view,https://sam.gov/workspace/contract/opp/6d499b41f1594fc0a0a30f7163162865/view,Single Quadrupole Mass Spectrometer System,,HFP-2026-133210,FOOD AND DRUG ADMINISTRATION,,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.FOOD AND DRUG ADMINISTRATION.FOOD AND DRUG ADMINISTRATION",Sources Sought,Sources Sought,2026-03-27,2026-04-10T10:00:00-04:00,,MD,334516,6640,NONE,MD,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6d499b41f1594fc0a0a30f7163162865,,,
6d31ea84d42b47e7a25c68556dedf723,sam,https://sam.gov/workspace/contract/opp/6d31ea84d42b47e7a25c68556dedf723/view,https://sam.gov/workspace/contract/opp/6d31ea84d42b47e7a25c68556dedf723/view,POWER SUPPLY MODULE,,SPRMM126QGC02,SPRMM1 DLA MECHANICSBURG,,DEPT OF DEFENSE.DEFENSE LOGISTICS AGENCY.DLA MARITIME.DLA MARITIME MECHANICSBURG.SPRMM1 DLA MECHANICSBURG,Solicitation,Solicitation,2026-03-27,2026-04-10T16:30:00-04:00,,,335931,6130,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6d31ea84d42b47e7a25c68556dedf723,,,
6d23a5f4ccb246c7bbdaf80deecb9386,sam,https://sam.gov/workspace/contract/opp/6d23a5f4ccb246c7bbdaf80deecb9386/view,https://sam.gov/workspace/contract/opp/6d23a5f4ccb246c7bbdaf80deecb9386/view,VA STLHCS-JC Northeast Parking Structure Pre-solicitation Notice,,W912DQ-26-R-A023,W071 ENDIST KANSAS CITY,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST KANSAS CITY.W071 ENDIST KANSAS CITY,Presolicitation,Presolicitation,2026-03-27,2026-04-16T17:00:00-06:00,,,236220,Y1LZ,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6d23a5f4ccb246c7bbdaf80deecb9386,,,
6c367524f9c242358b960da66feb919e,sam,https://sam.gov/workspace/contract/opp/6c367524f9c242358b960da66feb919e/view,https://sam.gov/workspace/contract/opp/6c367524f9c242358b960da66feb919e/view,MAIN CIRCULATING PUMP PARTS,,N0040626Q0026,NAVSUP FLT LOG CTR PUGET SOUND,,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC PUGET SOUND.NAVSUP FLT LOG CTR PUGET SOUND,Solicitation,Solicitation,2026-03-27,2026-03-31T14:00:00-04:00,,VA,333996,4320,,VA,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6c367524f9c242358b960da66feb919e,,,
6b720393810e4c70a932caee1b729d1b,sam,https://sam.gov/workspace/contract/opp/6b720393810e4c70a932caee1b729d1b/view,https://sam.gov/workspace/contract/opp/6b720393810e4c70a932caee1b729d1b/view,"W912EE26BA003 - Lease of One Cutterhead, Hydraulic Pipeline Dredge (Not Less Than 24-Inch Diameter) Fully Operated with Attendant Plant and Personnel, and with a Draft not to Exceed 9 Feet, for Construction and Maintenance Dredging - MS River Harbors",,W912EE26BA003,W07V ENDIST VICKSBURG,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION MISSISSIPPI VALLEY.ENDIST VICKSBURG.W07V ENDIST VICKSBURG,Solicitation,Solicitation,2026-03-27,2026-04-07T14:00:00-05:00,,MS,237990,Z1KF,NONE,MS,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6b720393810e4c70a932caee1b729d1b,,,
6b14c3302d4f4555b3809324cadc8040,sam,https://sam.gov/workspace/contract/opp/6b14c3302d4f4555b3809324cadc8040/view,https://sam.gov/workspace/contract/opp/6b14c3302d4f4555b3809324cadc8040/view,6525--BrainLab NODE Server,,36C24126Q0367,241-NETWORK CONTRACT OFFICE 01 (36C241),,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.241-NETWORK CONTRACT OFFICE 01 (36C241)",Sources Sought,Sources Sought,2026-03-27,2026-04-06T12:00:00-04:00,,,339112,6525,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6b14c3302d4f4555b3809324cadc8040,,,
6a375131169b48b09f24d80292e74dd7,sam,https://sam.gov/workspace/contract/opp/6a375131169b48b09f24d80292e74dd7/view,https://sam.gov/workspace/contract/opp/6a375131169b48b09f24d80292e74dd7/view,Sacramento River Erosion Contract 3,,W9123826BA006,W075 ENDIST SACRAMENTO,,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION SOUTH PACIFIC.ENDIST SACRAMENTO.W075 ENDIST SACRAMENTO,Solicitation,Solicitation,2026-03-27,2026-03-27T11:00:00-07:00,,,237990,Y1LC,,,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6a375131169b48b09f24d80292e74dd7,,,
69980c41efbe46b5a12b06d0f95d6895,sam,https://sam.gov/workspace/contract/opp/69980c41efbe46b5a12b06d0f95d6895/view,https://sam.gov/workspace/contract/opp/69980c41efbe46b5a12b06d0f95d6895/view,F-15E Ammunition Container Overhaul,,FA855426R0003,FA8520  AFLCMC EBUK,,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE LIFE CYCLE MANAGEMENT CENTER.WEAPONS.FA8520  AFLCMC EBUK,Presolicitation,Presolicitation,2026-03-27,2026-04-20T04:00:00-04:00,,VT,332993,1005,NONE,VT,,,,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=69980c41efbe46b5a12b06d0f95d6895,,,
